Ano;Mês;data;Distrito;Concelho;Freguesia;Inclui Mobilidade Elétrica;CPEs com DCs Recolhidos (#);CodDistritoConcelhoFreguesia
2024;2;2024-02;Bragança;Macedo de Cavaleiros;Cortiços;Não;135;040510
2024;2;2024-02;Bragança;Macedo de Cavaleiros;Lamas;Não;46;040518
2024;2;2024-02;Bragança;Mirandela;União das freguesias de Avidagos, Navalho e Pereira;Não;131;040739
2024;2;2024-02;Castelo Branco;Castelo Branco;Malpica do Tejo;Não;374;050214
2024;2;2024-02;Castelo Branco;Fundão;Três Povos;Não;698;050432
2024;2;2024-02;Castelo Branco;Oleiros;Estreito-Vilar Barroco;Sim;1;050613
2024;2;2024-02;Faro;Castro Marim;Azinhal;Não;334;080401
2024;2;2024-02;Faro;Castro Marim;Odeleite;Não;266;080403
2024;2;2024-02;Faro;Silves;São Bartolomeu de Messines;Não;2393;081305
2024;2;2024-02;Guarda;Celorico da Beira;Forno Telheiro;Não;421;090306
2024;2;2024-02;Guarda;Sabugal;União das freguesias de Santo Estêvão e Moita;Não;93;091146
2024;2;2024-02;Leiria;Alcobaça;União das freguesias de Pataias e Martingança;Sim;1;100123
2024;2;2024-02;Lisboa;Lisboa;Carnide;Não;7645;110611
2024;2;2024-02;Lisboa;Torres Vedras;Santa Maria, São Pedro e Matacães;Sim;12;111326
2024;2;2024-02;Portalegre;Nisa;União das freguesias de Arez e Amieira do Tejo;Não;457;121211
2024;2;2024-02;Porto;Paços de Ferreira;Frazão Arreigada;Não;1887;130917
2024;2;2024-02;Porto;Vila do Conde;Vila do Conde;Sim;5;131628
2024;2;2024-02;Santarém;Vila Nova da Barquinha;Vila Nova da Barquinha;Não;1901;142006
2024;2;2024-02;Setúbal;Alcochete;Alcochete;Não;6438;150201
2024;1;2024-01;Aveiro;Oliveira de Azeméis;Fajões;Não;287;011303
2024;1;2024-01;Aveiro;Oliveira de Azeméis;Macieira de Sarnes;Não;559;011305
2024;1;2024-01;Beja;Castro Verde;São Marcos da Ataboeira;Não;293;020605
2024;1;2024-01;Braga;Barcelos;Cossourado;Não;148;030224
2024;1;2024-01;Braga;Barcelos;Tamel (São Veríssimo);Não;1007;030277
2024;1;2024-01;Braga;Fafe;União de freguesias de Cepães e Fareja;Não;111;030741
2024;1;2024-01;Braga;Guimarães;Selho (São Cristóvão);Não;923;030850
2024;1;2024-01;Braga;Guimarães;União das freguesias de Sande Vila Nova e Sande São Clemente;Não;1243;030887
2024;1;2024-01;Braga;Guimarães;União das freguesias de Souto Santa Maria, Souto São Salvador e Gondomar;Não;361;030890
2024;1;2024-01;Braga;Póvoa de Lanhoso;São João de Rei;Não;63;030923
2024;1;2024-01;Braga;Vila Verde;União das freguesias de Valbom (São Pedro), Passô e Valbom (São Martinho);Não;217;031368
2024;1;2024-01;Bragança;Bragança;Salsas;Não;122;040239
2024;1;2024-01;Bragança;Carrazeda de Ansiães;Parambos;Não;209;040311
2024;1;2024-01;Bragança;Mogadouro;Urrós;Não;221;040821
2024;1;2024-01;Castelo Branco;Fundão;Souto da Casa;Não;673;050426
2024;1;2024-01;Castelo Branco;Idanha-a-Nova;União das freguesias de Idanha-a-Nova e Alcafozes;Não;1824;050518
2024;1;2024-01;Castelo Branco;Sertã;União das freguesias de Cernache do Bonjardim, Nesperal e Palhais;Sim;1;050915
2024;1;2024-01;Coimbra;Cantanhede;Tocha;Não;1563;060214
2024;1;2024-01;Coimbra;Soure;Soure;Não;4256;061509
2024;1;2024-01;Coimbra;Tábua;União das freguesias de Pinheiro de Coja e Meda de Mouros;Não;58;061619
2024;1;2024-01;Coimbra;Vila Nova de Poiares;Lavegadas;Não;46;061702
2024;1;2024-01;Évora;Arraiolos;Igrejinha;Não;563;070202
2024;1;2024-01;Évora;Mourão;Mourão;Sim;1;070803
2024;1;2024-01;Évora;Reguengos de Monsaraz;Corval;Não;508;071102
2024;1;2024-01;Évora;Vila Viçosa;Bencatel;Não;696;071401
2024;1;2024-01;Évora;Vila Viçosa;Ciladas;Não;536;071402
2024;1;2024-01;Faro;Albufeira;Paderne;Não;873;080103
2024;1;2024-01;Faro;Aljezur;Odeceixe;Não;405;080303
2024;1;2024-01;Faro;Tavira;União das freguesias de Conceição e Cabanas de Tavira;Não;4516;081410
2024;1;2024-01;Guarda;Almeida;Freineda;Não;96;090209
2024;1;2024-01;Guarda;Celorico da Beira;Forno Telheiro;Não;420;090306
2024;1;2024-01;Guarda;Guarda;União de freguesias de Pousade e Albardo;Não;210;090764
2024;1;2024-01;Guarda;Mêda;Ranhados;Não;259;090915
2024;1;2024-01;Guarda;Sabugal;União das freguesias de Aldeia da Ribeira, Vilar Maior e Badamalos;Não;178;091141
2024;1;2024-01;Lisboa;Alenquer;Ventosa;Sim;1;110113
2024;1;2024-01;Lisboa;Arruda dos Vinhos;Arruda dos Vinhos;Não;4386;110202
2024;1;2024-01;Lisboa;Cadaval;União das freguesias de Lamas e Cercal;Não;662;110412
2024;1;2024-01;Lisboa;Loures;União das freguesias de Sacavém e Prior Velho;Sim;7;110727
2024;1;2024-01;Lisboa;Loures;União das freguesias de Santo António dos Cavaleiros e Frielas;Não;8247;110730
2024;1;2024-01;Lisboa;Lourinhã;Vimeiro;Não;901;110808
2024;1;2024-01;Lisboa;Vila Franca de Xira;Vialonga;Sim;1;111408
2024;1;2024-01;Lisboa;Amadora;Falagueira-Venda Nova;Não;6294;111515
2024;1;2024-01;Portalegre;Marvão;São Salvador da Aramenha;Não;686;121004
2024;1;2024-01;Porto;Amarante;Vila Meã;Não;274;130147
2024;1;2024-01;Porto;Maia;Vila Nova da Telha;Não;2318;130616
2024;1;2024-01;Porto;Marco de Canaveses;Constance;Não;174;130705
2024;1;2024-01;Porto;Paredes;Astromil;Não;387;131002
2024;1;2024-01;Porto;Póvoa de Varzim;União das freguesias da Póvoa de Varzim, Beiriz e Argivai;Não;19031;131315
2024;1;2024-01;Porto;Vila Nova de Gaia;Canidelo;Não;14371;131704
2024;1;2024-01;Porto;Vila Nova de Gaia;Oliveira do Douro;Não;10452;131712
2024;1;2024-01;Santarém;Abrantes;União das freguesias de São Facundo e Vale das Mós;Não;334;140123
2024;1;2024-01;Santarém;Chamusca;Vale de Cavalos;Não;569;140705
2024;1;2024-01;Santarém;Vila Nova da Barquinha;Atalaia;Sim;1;142001
2024;1;2024-01;Setúbal;Moita;Moita;Sim;2;150603
2024;1;2024-01;Setúbal;Seixal;Corroios;Sim;4;151005
2024;1;2024-01;Setúbal;Sesimbra;Sesimbra (Santiago);Não;5984;151102
2024;1;2024-01;Setúbal;Sines;Sines;Não;6106;151301
2024;1;2024-01;Viana do Castelo;Arcos de Valdevez;Miranda;Não;247;160121
2024;1;2024-01;Viana do Castelo;Ponte de Lima;Ribeira;Sim;1;160739
2024;1;2024-01;Vila Real;Chaves;Oura;Não;112;170320
2024;1;2024-01;Vila Real;Murça;Fiolhoso;Não;432;170703
2024;1;2024-01;Vila Real;Vila Pouca de Aguiar;Tresminas;Não;122;171312
2024;1;2024-01;Vila Real;Vila Real;Lordelo;Não;774;171414
2024;1;2024-01;Viseu;Cinfães;Santiago de Piães;Não;172;180412
2024;1;2024-01;Viseu;Lamego;Lamego (Almacave e Sé);Sim;3;180525
2024;1;2024-01;Viseu;São João da Pesqueira;Castanheiro do Sul;Não;273;181501
2024;1;2024-01;Viseu;Viseu;Rio de Loba;Não;4605;182323
2024;2;2024-02;Aveiro;Anadia;Moita;Não;752;010307
2024;2;2024-02;Aveiro;Aveiro;São Bernardo;Não;2555;010510
2024;2;2024-02;Aveiro;Estarreja;Avanca;Sim;1;010801
2024;2;2024-02;Aveiro;Santa Maria da Feira;Escapães;Não;1213;010904
2024;2;2024-02;Aveiro;Santa Maria da Feira;Santa Maria de Lamas;Não;655;010925
2024;2;2024-02;Aveiro;Santa Maria da Feira;União das freguesias de Santa Maria da Feira, Travanca, Sanfins e Espargo;Sim;12;010935
2024;2;2024-02;Aveiro;Oliveira de Azeméis;Fajões;Não;321;011303
2024;2;2024-02;Aveiro;Oliveira de Azeméis;São Roque;Sim;1;011318
2024;2;2024-02;Aveiro;Sever do Vouga;Talhadas;Não;611;011708
2024;2;2024-02;Beja;Beja;União das freguesias de Salvada e Quintos;Não;791;020522
2024;2;2024-02;Beja;Mértola;Santana de Cambas;Não;921;020905
2024;2;2024-02;Beja;Moura;União das freguesias de Moura (Santo Agostinho e São João Baptista) e Santo Amador;Sim;1;021009
2024;2;2024-02;Braga;Amares;União das freguesias de Ferreiros, Prozelo e Besteiros;Não;2490;030127
2024;2;2024-02;Braga;Barcelos;Cossourado;Não;137;030224
2024;2;2024-02;Braga;Barcelos;Gilmonde;Não;451;030237
2024;2;2024-02;Braga;Barcelos;União das freguesias de Durrães e Tregosa;Não;561;030298
2024;2;2024-02;Braga;Braga;Pedralva;Não;248;030334
2024;2;2024-02;Braga;Braga;União das freguesias de Cabreiros e Passos (São Julião);Não;415;030366
2024;2;2024-02;Braga;Celorico de Basto;Moreira do Castelo;Não;247;030515
2024;2;2024-02;Braga;Fafe;Armil;Não;155;030705
2024;2;2024-02;Braga;Fafe;Arões (São Romão);Não;1397;030730
2024;2;2024-02;Braga;Fafe;Vinhós;Não;32;030736
2024;2;2024-02;Braga;Guimarães;São Torcato;Não;1450;030865
2024;2;2024-02;Braga;Guimarães;União das freguesias de Serzedo e Calvos;Não;858;030889
2024;2;2024-02;Braga;Guimarães;União das freguesias de Souto Santa Maria, Souto São Salvador e Gondomar;Não;365;030890
2024;2;2024-02;Bragança;Alfândega da Fé;Vilarelhos;Não;166;040119
2024;2;2024-02;Bragança;Alfândega da Fé;União das freguesias de Gebelim e Soeima;Não;203;040124
2024;2;2024-02;Bragança;Bragança;Outeiro;Não;106;040226
2024;2;2024-02;Bragança;Vila Flor;Freixiel;Não;326;041005
2024;2;2024-02;Bragança;Vinhais;Vinhais;Não;1457;041235
2024;2;2024-02;Coimbra;Condeixa-a-Nova;União das freguesias de Condeixa-a-Velha e Condeixa-a-Nova;Não;4096;060411
2024;2;2024-02;Coimbra;Figueira da Foz;Ferreira-a-Nova;Não;341;060521
2024;2;2024-02;Coimbra;Oliveira do Hospital;Alvoco das Várzeas;Não;128;061102
2024;2;2024-02;Coimbra;Oliveira do Hospital;União das freguesias de Lagos da Beira e Lajeosa;Não;248;061123
2024;2;2024-02;Coimbra;Oliveira do Hospital;União das freguesias de Oliveira do Hospital e São Paio de Gramaços;Não;3697;061124
2024;2;2024-02;Coimbra;Oliveira do Hospital;União das freguesias de Penalva de Alva e São Sebastião da Feira;Não;333;061125
2024;2;2024-02;Coimbra;Soure;União das freguesias de Degracias e Pombalinho;Não;29;061513
2024;2;2024-02;Évora;Alandroal;Santiago Maior;Não;318;070103
2024;2;2024-02;Évora;Arraiolos;Vimieiro;Não;517;070206
2024;2;2024-02;Évora;Redondo;Montoito;Não;876;071001
2024;2;2024-02;Évora;Vila Viçosa;Nossa Senhora da Conceição e São Bartolomeu;Não;2871;071406
2024;2;2024-02;Faro;Portimão;Mexilhoeira Grande;Não;2076;081102
2024;2;2024-02;Guarda;Gouveia;União das freguesias de Aldeias e Mangualde da Serra;Não;391;090623
2024;2;2024-02;Guarda;Mêda;Mêda, Outeiro de Gatos e Fonte Longa;Sim;1;090917
2024;2;2024-02;Guarda;Seia;Paranhos;Não;415;091208
2024;2;2024-02;Guarda;Seia;União das freguesias de Seia, São Romão e Lapa dos Dinheiros;Não;6025;091233
2024;2;2024-02;Leiria;Leiria;União das freguesias de Leiria, Pousos, Barreira e Cortes;Não;20277;100933
2024;2;2024-02;Leiria;Leiria;União das freguesias de Santa Catarina da Serra e Chainça;Não;1079;100938
2024;2;2024-02;Leiria;Nazaré;Famalicão;Sim;1;101101
2024;2;2024-02;Leiria;Óbidos;Vau;Não;1047;101207
2024;2;2024-02;Leiria;Porto de Mós;Alqueidão da Serra;Não;912;101602
2024;2;2024-02;Lisboa;Azambuja;Vila Nova da Rainha;Não;397;110307
2024;2;2024-02;Lisboa;Lisboa;Parque das Nações;Sim;25;110662
2024;2;2024-02;Lisboa;Loures;União das freguesias de Sacavém e Prior Velho;Não;10693;110727
2024;2;2024-02;Lisboa;Sintra;União das freguesias de Massamá e Monte Abraão;Sim;2;111125
2024;2;2024-02;Lisboa;Odivelas;União das freguesias de Póvoa de Santo Adrião e Olival Basto;Sim;1;111609
2024;2;2024-02;Portalegre;Castelo de Vide;Nossa Senhora da Graça de Póvoa e Meadas;Não;461;120501
2024;2;2024-02;Porto;Baião;União das freguesias de Campelo e Ovil;Não;149;130223
2024;2;2024-02;Porto;Gondomar;União das freguesias de Melres e Medas;Não;1888;130416
2024;2;2024-02;Porto;Marco de Canaveses;Santo Isidoro e Livração;Não;810;130735
2024;2;2024-02;Porto;Paços de Ferreira;Freamunde;Não;2745;130908
2024;2;2024-02;Porto;Paredes;Cete;Não;1190;131008
2024;2;2024-02;Porto;Penafiel;Eja;Não;96;131110
2024;2;2024-02;Porto;Porto;Bonfim;Sim;2;131202
2024;2;2024-02;Porto;Valongo;Alfena;Sim;3;131501
2024;2;2024-02;Porto;Valongo;Valongo;Não;12200;131505
2024;2;2024-02;Porto;Vila do Conde;União das freguesias de Malta e Canidelo;Não;713;131633
2024;2;2024-02;Santarém;Abrantes;Tramagal;Não;1477;140115
2024;2;2024-02;Santarém;Alcanena;União das freguesias de Malhou, Louriceira e Espinheiro;Sim;1;140212
2024;2;2024-02;Santarém;Cartaxo;União das freguesias do Cartaxo e Vale da Pinta;Não;7331;140609
2024;2;2024-02;Santarém;Chamusca;Ulme;Não;478;140704
2024;2;2024-02;Santarém;Santarém;Vale de Santarém;Não;1196;141625
2024;2;2024-02;Santarém;Ourém;Alburitel;Não;438;142101
2024;2;2024-02;Setúbal;Seixal;Fernão Ferro;Não;10370;151006
2024;2;2024-02;Viana do Castelo;Arcos de Valdevez;Vale;Não;130;160149
2024;2;2024-02;Vila Real;Boticas;Codessoso, Curros e Fiães do Tâmega;Não;223;170220
2024;2;2024-02;Vila Real;Boticas;Vilar e Viveiro;Não;123;170221
2024;2;2024-02;Vila Real;Chaves;Curalha;Não;223;170310
2024;2;2024-02;Vila Real;Chaves;Vilar de Nantes;Não;1174;170344
2024;2;2024-02;Viseu;Lamego;Britiande;Não;673;180504
2024;2;2024-02;Viseu;Oliveira de Frades;Arcozelo das Maias;Não;714;181002
2024;2;2024-02;Viseu;Tondela;Lobão da Beira;Não;230;182110
2024;2;2024-02;Viseu;Viseu;São Cipriano e Vil de Souto;Não;423;182340
2024;3;2024-03;Aveiro;Aveiro;Cacia;Não;3148;010502
2024;3;2024-03;Beja;Aljustrel;Messejana;Não;543;020103
2024;3;2024-03;Beja;Castro Verde;Entradas;Sim;1;020603
2024;3;2024-03;Beja;Mértola;Alcaria Ruiva;Não;773;020901
2024;3;2024-03;Braga;Braga;União das freguesias de Santa Lucrécia de Algeriz e Navarra;Não;139;030380
2024;3;2024-03;Braga;Cabeceiras de Basto;União das freguesias de Arco de Baúlhe e Vila Nune;Não;493;030419
2024;3;2024-03;Braga;Fafe;Fafe;Não;8883;030709
2024;3;2024-03;Braga;Fafe;Medelo;Não;752;030716
2024;3;2024-03;Braga;Guimarães;Longos;Não;416;030827
2024;3;2024-03;Braga;Vila Nova de Famalicão;Oliveira (Santa Maria);Sim;1;031239
2024;3;2024-03;Bragança;Alfândega da Fé;Vilares de Vilariça;Sim;1;040120
2024;3;2024-03;Bragança;Bragança;Pinela;Não;113;040230
2024;3;2024-03;Bragança;Macedo de Cavaleiros;Lamas;Não;166;040518
2024;3;2024-03;Faro;Castro Marim;Castro Marim;Sim;1;080402
2024;3;2024-03;Faro;Lagoa;União das freguesias de Lagoa e Carvoeiro;Sim;2;080608
2024;3;2024-03;Faro;Monchique;Marmelete;Não;280;080902
2024;3;2024-03;Guarda;Almeida;Vale da Mula;Não;186;090227
2024;3;2024-03;Guarda;Gouveia;Vila Nova de Tazem;Não;1110;090621
2024;3;2024-03;Leiria;Pombal;Louriçal;Não;1149;101506
2024;3;2024-03;Lisboa;Alenquer;União das freguesias de Carregado e Cadafais;Sim;1;110120
2024;3;2024-03;Lisboa;Lisboa;Beato;Sim;2;110607
2024;3;2024-03;Lisboa;Lisboa;Carnide;Não;7779;110611
2024;3;2024-03;Lisboa;Loures;União das freguesias de Sacavém e Prior Velho;Não;10791;110727
2024;3;2024-03;Porto;Maia;Castêlo da Maia;Sim;6;130618
2024;3;2024-03;Porto;Matosinhos;União das freguesias de São Mamede de Infesta e Senhora da Hora;Sim;12;130814
2024;3;2024-03;Santarém;Benavente;Benavente;Sim;1;140501
2024;3;2024-03;Santarém;Santarém;Pernes;Sim;1;141614
2024;3;2024-03;Setúbal;Alcácer do Sal;União das freguesias de Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana;Não;4692;150107
2024;3;2024-03;Setúbal;Palmela;Pinhal Novo;Sim;1;150803
2024;3;2024-03;Setúbal;Santiago do Cacém;Alvalade;Não;992;150902
2024;3;2024-03;Setúbal;Santiago do Cacém;União das freguesias de Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra;Não;5086;150912
2024;3;2024-03;Viana do Castelo;Ponte de Lima;Gondufe;Não;231;160728
2024;3;2024-03;Viana do Castelo;Viana do Castelo;Areosa;Não;2530;160905
2024;3;2024-03;Viana do Castelo;Viana do Castelo;Perre;Não;1232;160926
2024;3;2024-03;Vila Real;Boticas;Beça;Não;485;170203
2024;3;2024-03;Vila Real;Chaves;Ervededo;Não;399;170312
2024;3;2024-03;Vila Real;Valpaços;Santa Valha;Não;233;171220
2024;3;2024-03;Viseu;Mortágua;União das freguesias de Mortágua, Vale de Remígio, Cortegaça e Almaça;Não;2734;180811
2024;4;2024-04;Aveiro;Vagos;União das freguesias de Vagos e Santo António;Sim;1;011814
2024;4;2024-04;Braga;Barcelos;Carapeços;Não;723;030218
2024;4;2024-04;Braga;Esposende;União das freguesias de Esposende, Marinhas e Gandra;Não;9452;030618
2024;4;2024-04;Braga;Vieira do Minho;União das freguesias de Caniçada e Soengas;Não;74;031124
2024;4;2024-04;Bragança;Alfândega da Fé;Sambade;Não;359;040111
2024;4;2024-04;Bragança;Miranda do Douro;Palaçoulo;Não;269;040609
2024;4;2024-04;Bragança;Mirandela;Bouça;Não;53;040708
2024;4;2024-04;Bragança;Mirandela;Vale de Gouvinhas;Não;73;040732
2024;4;2024-04;Bragança;Mirandela;União das freguesias de Freixeda e Vila Verde;Não;52;040742
2024;4;2024-04;Bragança;Vila Flor;União das freguesias de Vilas Boas e Vilarinho das Azenhas;Não;242;041024
2024;4;2024-04;Bragança;Vimioso;Vimioso;Sim;1;041114
2024;4;2024-04;Bragança;Vinhais;União das freguesias de Quirás e Pinheiro Novo;Não;220;041239
2024;4;2024-04;Castelo Branco;Fundão;Telhado;Não;463;050427
2024;4;2024-04;Castelo Branco;Penamacor;Meimão;Não;301;050707
2024;4;2024-04;Coimbra;Oliveira do Hospital;União das freguesias de Santa Ovaia e Vila Pouca da Beira;Não;287;061126
2024;4;2024-04;Guarda;Aguiar da Beira;Forninhos;Não;174;090107
2024;4;2024-04;Guarda;Almeida;Nave de Haver;Não;487;090219
2024;4;2024-04;Guarda;Fornos de Algodres;Infias;Não;168;090507
2024;1;2024-01;Aveiro;Santa Maria da Feira;Fornos;Sim;1;010908
2024;1;2024-01;Aveiro;Oliveira de Azeméis;São Roque;Sim;1;011318
2024;1;2024-01;Beja;Moura;União das freguesias de Moura (Santo Agostinho e São João Baptista) e Santo Amador;Não;4403;021009
2024;1;2024-01;Beja;Odemira;Sabóia;Não;448;021103
2024;1;2024-01;Braga;Barcelos;Cambeses;Não;218;030216
2024;1;2024-01;Braga;Braga;Tebosa;Não;189;030357
2024;1;2024-01;Braga;Braga;União das freguesias de Lomar e Arcos;Não;2400;030373
2024;1;2024-01;Braga;Braga;União das freguesias de Merelim (São Paio), Panoias e Parada de Tibães;Não;854;030374
2024;1;2024-01;Braga;Celorico de Basto;Agilde;Não;53;030501
2024;1;2024-01;Braga;Fafe;Regadas;Sim;1;030723
2024;1;2024-01;Braga;Vila Verde;Soutelo;Não;413;031352
2024;1;2024-01;Braga;Vizela;União das freguesias de Caldas de Vizela (São Miguel e São João);Não;4177;031408
2024;1;2024-01;Bragança;Mirandela;Mirandela;Não;7472;040721
2024;1;2024-01;Bragança;Torre de Moncorvo;Mós;Não;180;040913
2024;1;2024-01;Bragança;Torre de Moncorvo;União das freguesias de Felgar e Souto da Velha;Não;717;040919
2024;1;2024-01;Bragança;Vinhais;Vilar de Peregrinos;Não;128;041233
2024;1;2024-01;Bragança;Vinhais;União das freguesias de Soeira, Fresulfe e Mofreita;Não;96;041241
2024;1;2024-01;Castelo Branco;Covilhã;União das freguesias de Covilhã e Canhoso;Sim;2;050335
2024;1;2024-01;Castelo Branco;Proença-a-Nova;União das freguesias de Proença-a-Nova e Peral;Não;2918;050807
2024;1;2024-01;Coimbra;Coimbra;União das freguesias de Taveiro, Ameal e Arzila;Não;1911;060340
2024;1;2024-01;Santarém;Tomar;Paialvo;Não;404;141809
2024;1;2024-01;Santarém;Torres Novas;Zibreira;Não;161;141916
2024;1;2024-01;Viana do Castelo;Ponte de Lima;Beiral do Lima;Não;325;160707
2024;1;2024-01;Viana do Castelo;Ponte de Lima;Correlhã;Não;1194;160716
2024;1;2024-01;Vila Real;Montalegre;União das freguesias de Montalegre e Padroso;Não;726;170638
2024;1;2024-01;Vila Real;Ribeira de Pena;Santa Marinha;Não;247;170906
2024;1;2024-01;Viseu;São João da Pesqueira;Vale de Figueira;Não;139;181511
2024;2;2024-02;Aveiro;Anadia;União das freguesias de Arcos e Mogofores;Não;2971;010317
2024;2;2024-02;Aveiro;Santa Maria da Feira;Mozelos;Não;1310;010916
2024;2;2024-02;Aveiro;Oliveira do Bairro;Palhaça;Não;1363;011405
2024;2;2024-02;Aveiro;Sever do Vouga;União das freguesias de Cedrim e Paradela;Não;830;011710
2024;2;2024-02;Beja;Beja;União das freguesias de Albernoa e Trindade;Não;544;020519
2024;2;2024-02;Beja;Ferreira do Alentejo;União das freguesias de Alfundão e Peroguarda;Não;709;020807
2024;2;2024-02;Braga;Amares;Bouro (Santa Marta);Não;243;030120
2024;2;2024-02;Braga;Barcelos;Lama;Não;226;030242
2024;2;2024-02;Braga;Braga;Esporões;Não;530;030313
2024;2;2024-02;Braga;Fafe;União de freguesias de Ardegão, Arnozela e Seidões;Não;36;030740
2024;2;2024-02;Braga;Terras de Bouro;Gondoriz;Não;264;031009
2024;2;2024-02;Braga;Vila Nova de Famalicão;Mogege;Não;611;031225
2024;2;2024-02;Braga;Vila Nova de Famalicão;União das freguesias de Arnoso (Santa Maria e Santa Eulália) e Sezures;Não;580;031251
2024;2;2024-02;Braga;Vila Verde;Cabanelas;Não;578;031308
2024;2;2024-02;Braga;Vizela;União das freguesias de Caldas de Vizela (São Miguel e São João);Não;4241;031408
2024;2;2024-02;Bragança;Bragança;Coelhoso;Não;310;040210
2024;2;2024-02;Leiria;Ansião;Ansião;Sim;1;100309
2024;2;2024-02;Lisboa;Oeiras;União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias;Sim;33;111014
2024;3;2024-03;Lisboa;Vila Franca de Xira;União das freguesias de Alhandra, São João dos Montes e Calhandriz;Sim;1;111412
2024;3;2024-03;Porto;Amarante;Fregim;Não;1105;130112
2024;3;2024-03;Porto;Amarante;União das freguesias de Amarante (São Gonçalo), Madalena, Cepelos e Gatão;Sim;3;130142
2024;3;2024-03;Porto;Baião;Santa Marinha do Zêzere;Não;1083;130215
2024;3;2024-03;Porto;Felgueiras;Regilde;Não;173;130318
2024;3;2024-03;Porto;Maia;Cidade da Maia;Sim;18;130619
2024;3;2024-03;Porto;Paços de Ferreira;Paços de Ferreira;Sim;4;130918
2024;3;2024-03;Porto;Penafiel;Guilhufe e Urrô;Não;1372;131141
2024;3;2024-03;Porto;Vila do Conde;Vila do Conde;Não;15961;131628
2024;3;2024-03;Santarém;Rio Maior;União das freguesias de Marmeleira e Assentiz;Sim;1;141416
2024;3;2024-03;Santarém;Santarém;Gançaria;Não;146;141628
2024;3;2024-03;Setúbal;Almada;Costa da Caparica;Não;9342;150303
2024;3;2024-03;Setúbal;Sesimbra;Sesimbra (Castelo);Sim;2;151101
2024;3;2024-03;Viana do Castelo;Arcos de Valdevez;União das freguesias de Arcos de Valdevez (Salvador), Vila Fonche e Parada;Sim;1;160154
2024;3;2024-03;Viana do Castelo;Melgaço;São Paio;Não;381;160317
2024;3;2024-03;Viana do Castelo;Paredes de Coura;Parada;Não;7;160515
2024;3;2024-03;Viana do Castelo;Ponte de Lima;Rebordões (Souto);Não;541;160747
2024;3;2024-03;Viana do Castelo;Ponte de Lima;Ardegão, Freixo e Mato;Não;965;160753
2024;3;2024-03;Viana do Castelo;Valença;União das freguesias de Gondomil e Sanfins;Não;96;160818
2024;3;2024-03;Viana do Castelo;Viana do Castelo;União das freguesias de Subportela, Deocriste e Portela Susã;Sim;2;160946
2024;3;2024-03;Vila Real;Chaves;Oura;Não;92;170320
2024;3;2024-03;Vila Real;Peso da Régua;União das freguesias de Poiares e Canelas;Não;843;170816
2024;3;2024-03;Viseu;Castro Daire;Mões;Não;1148;180312
2024;3;2024-03;Viseu;Lamego;Sande;Não;253;180520
2024;3;2024-03;Viseu;Resende;Resende;Não;1684;181311
2024;3;2024-03;Viseu;Sernancelhe;União das freguesias de Ferreirim e Macieira;Não;192;181818
2024;3;2024-03;Viseu;Tarouca;União das freguesias de Granja Nova e Vila Chã da Beira;Não;112;182012
2024;3;2024-03;Viseu;Viseu;Ranhados;Sim;1;182321
2024;4;2024-04;Aveiro;Espinho;União das freguesias de Anta e Guetim;Não;5264;010706
2024;4;2024-04;Aveiro;Santa Maria da Feira;Santa Maria de Lamas;Não;1058;010925
2024;4;2024-04;Beja;Almodôvar;Aldeia dos Fernandes;Não;358;020208
2024;4;2024-04;Beja;Alvito;Alvito;Sim;1;020301
2024;4;2024-04;Braga;Barcelos;Areias;Não;397;030210
2024;4;2024-04;Braga;Barcelos;Gilmonde;Não;470;030237
2024;4;2024-04;Braga;Barcelos;União das freguesias de Carreira e Fonte Coberta;Não;261;030295
2024;4;2024-04;Braga;Braga;Priscos;Não;504;030336
2024;4;2024-04;Braga;Braga;Sequeira;Não;679;030354
2024;4;2024-04;Braga;Braga;União das freguesias de Este (São Pedro e São Mamede);Sim;4;030370
2024;4;2024-04;Braga;Braga;União das freguesias de Vilaça e Fradelos;Não;381;030381
2024;4;2024-04;Braga;Cabeceiras de Basto;União das freguesias de Refojos de Basto, Outeiro e Painzela;Sim;1;030421
2024;4;2024-04;Braga;Celorico de Basto;Agilde;Não;210;030501
2024;4;2024-04;Braga;Fafe;Armil;Não;238;030705
2024;4;2024-04;Braga;Póvoa de Lanhoso;União das freguesias de Esperança e Brunhais;Não;186;030933
2024;4;2024-04;Braga;Vila Nova de Famalicão;União das freguesias de Esmeriz e Cabeçudos;Sim;1;031254
2024;4;2024-04;Braga;Vila Verde;Turiz;Sim;2;031354
2024;4;2024-04;Bragança;Alfândega da Fé;União das freguesias de Pombal e Vales;Não;146;040126
2024;4;2024-04;Bragança;Macedo de Cavaleiros;Vale da Porca;Não;169;040533
2024;4;2024-04;Bragança;Mirandela;Vale de Asnes;Não;112;040731
2024;4;2024-04;Bragança;Vinhais;Vilar Seco de Lomba;Não;67;041234
2024;4;2024-04;Castelo Branco;Belmonte;Maçainhas;Não;265;050105
2024;4;2024-04;Castelo Branco;Castelo Branco;União das freguesias de Póvoa de Rio de Moinhos e Cafede;Não;541;050231
2024;4;2024-04;Castelo Branco;Fundão;Três Povos;Não;741;050432
